date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:56	75080/75080	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2004:07:55%20GMT	https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013	/var/www/copy-web/weddding2/w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013.html	(from )
11:07:57	22/22	---M--	200	added ('OK')	text/plain	date:Mon,%2030%20Sep%202024%2004:07:56%20GMT	https://w.tuybutky.com/robots.txt		(from )
11:07:57	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2004:07:57%20GMT	https://fonts.gstatic.com/	/var/www/copy-web/weddding2/fonts.gstatic.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:07:58	6/6	---MC-	500	error ('Internal%20Server%20Error')	image/jpeg	date:Mon,%2030%20Sep%202024%2004:07:57%20GMT	https://w.ladicdn.com/	/var/www/copy-web/weddding2/w.ladicdn.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:07:58	412825/412825	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2027%20Sep%202024%2007:04:51%20GMT	https://w.ladicdn.com/v4/source/ladipagev3.min.js?v=1725620447318	/var/www/copy-web/weddding2/w.ladicdn.com/v4/source/ladipagev3.min041e.js	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:07:59	7342/7342	---MCZ	200	added ('OK')	image/png	date:Mon,%2019%20Aug%202024%2009:17:34%20GMT	https://w.ladicdn.com/s400x400/5e51ff6161a254079fc6d2ed/may-tinh-10111111111-20231009133927-cj_yy.png	/var/www/copy-web/weddding2/w.ladicdn.com/s400x400/5e51ff6161a254079fc6d2ed/may-tinh-10111111111-20231009133927-cj_yy.png	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:07:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2030%20Sep%202024%2004:07:58%20GMT	https://s.ladicdn.com/	/var/www/copy-web/weddding2/s.ladicdn.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:00	19013/19013	---MCZ	200	added ('OK')	image/png	date:Mon,%2019%20Aug%202024%2009:17:35%20GMT	https://w.ladicdn.com/s550x400/5e51ff6161a254079fc6d2ed/shape-20231009123132-bofwo.png	/var/www/copy-web/weddding2/w.ladicdn.com/s550x400/5e51ff6161a254079fc6d2ed/shape-20231009123132-bofwo.png	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:01	1621/1621	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2004:07:57%20GMT	https://fonts.googleapis.com/	/var/www/copy-web/weddding2/fonts.googleapis.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:01	35/35	---MC-	200	added ('OK')	text/plain	date:Mon,%2030%20Sep%202024%2004:08:00%20GMT	https://a.ladipage.com/	/var/www/copy-web/weddding2/a.ladipage.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:02	279067/279067	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202024%2007:35:08%20GMT	https://w.ladicdn.com/s600x600/5e51ff6161a254079fc6d2ed/8-2-20231009123120-3qq3w.png	/var/www/copy-web/weddding2/w.ladicdn.com/s600x600/5e51ff6161a254079fc6d2ed/8-2-20231009123120-3qq3w.png	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:02	75222/75222	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202024%2007:35:17%20GMT	https://w.ladicdn.com/s750x600/5e51ff6161a254079fc6d2ed/album-anh-cuoi-vuon-nhan-22-20231009123131-8m68b.jpg	/var/www/copy-web/weddding2/w.ladicdn.com/s750x600/5e51ff6161a254079fc6d2ed/album-anh-cuoi-vuon-nhan-22-20231009123131-8m68b.jpg	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:03	68/68	---MC-	200	added ('OK')	application/json	date:Mon,%2030%20Sep%202024%2004:08:01%20GMT	https://api.sales.ldpform.net/	/var/www/copy-web/weddding2/api.sales.ldpform.net/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:03	8024/8024	---MCZ	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202024%2007:35:17%20GMT	https://w.ladicdn.com/s400x400/5e51ff6161a254079fc6d2ed/may-tinh-9111-20231009133927-br-wb.png	/var/www/copy-web/weddding2/w.ladicdn.com/s400x400/5e51ff6161a254079fc6d2ed/may-tinh-9111-20231009133927-br-wb.png	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:04	197379/197379	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2028%20Aug%202024%2007:34:58%20GMT	https://w.ladicdn.com/s1440x709/5e51ff6161a254079fc6d2ed/album-anh-cuoi-vuon-nhan-27-20231009123131-lbkns.jpg	/var/www/copy-web/weddding2/w.ladicdn.com/s1440x709/5e51ff6161a254079fc6d2ed/album-anh-cuoi-vuon-nhan-27-20231009123131-lbkns.jpg	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:04	1/1	---M--	200	added ('OK')	text/plain	date:Mon,%2030%20Sep%202024%2004:08:03%20GMT	https://g.ladicdn.com/	/var/www/copy-web/weddding2/g.ladicdn.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
11:08:04	42/42	---M--	403	error ('Forbidden')	application/json	date:Mon,%2030%20Sep%202024%2004:07:59%20GMT	https://api1.ldpform.com/	/var/www/copy-web/weddding2/api1.ldpform.com/index.html	(from https://w.tuybutky.com/cuoi-thanh-tung---kim-trinh-3013)
